they're just closer to home .	他們只是靠近家 。
and that , to me , is really beautiful .	對我來說 , 真的很美麗 。
we make every aspect of this burger .	我們每一層都要做這些漢堡
in the cold , windy night .	在寒冷的冬天晚上 。
another good idea is to talk to other people .	另一個好主意是和其他人聊聊 。
so what is it that makes us different ?	那到底是什麼呢 ?
" mom , i see the world . "	「 媽 , 我看到世界 。 」
this must be a real romance . "	這一定是真正的浪漫 。 」
but then something really nice started happening .	但 , 發生了一件很棒的事 。
a couple of years later , i meet them .	幾年後 , 我遇見他們 。
with size comes some measure of protection .	隨著大小的測量保護 。
did they eat fish and chips ?	他們吃魚和雞嗎 ?
so fine , it's all good .	好 , 很好 。
we view this as a gay disease .	我們看這是一種同性戀疾病 。
and how many of you think that b is ?	你們當中有多少人認為b ?
so they become friends . they fall in love .	他們變成朋友 , 他們在愛上 。
will ariel flutter free ?	免費嗎 ?
we save time by just hiding them .	我們拯救時間 , 只藏他們 。
to " where are bees doing best ? "	「 蜜蜂在哪裡 ? 」
" oh , i am worried .	「 喔 , 我擔心 。
you put it on a cooking fire .	你把它放在開火上 。
thirdly , make it valuable .	第三 , 讓它有價值 。
" yes , we understand the definition .	「 是的 , 我們了解定義 。
and that's my specialty , right ?	這是我的特殊 , 對吧 ?
and it faces into a park .	它面向公園 。
we just don't build anything this way .	我們根本沒有這樣做 。
that sounds complicated , right ?	這聽起來很複雜 , 對吧 ?
is that a difficult position for you ?	這對你來說是很困難的嗎 ?
it was , really , a wonderful experience .	真的 , 很棒的經驗 。
what's the way forward from here ?	什麼是從這裡來的 ?
it's there right at its heart .	它在心臟上 。
we've been down that road before .	我們一直在路上 。
do you see what i'm doing here ?	你可以看到我在做什麼嗎 ?
ok , that was an important lesson .	好 , 這是很重要的課程 。
you can actually even see him seated here .	你甚至可以看到他在這裡 。
i was quite excited about this .	我對此感到興奮
i would like to show you six minutes .	我想給你們六分鐘
this process is called denaturing .	這個過程叫做 「 分析 」 。
and we would help them adapt .	我們會幫助他們適應 。
how ? and at what scale ?	什麼呢 ?
takes the bread and goes home .	把麵包帶回家 。
we live in very strange times .	我們生活在很奇怪的時代 。
and jackson pollock also .	傑克遜.
and what it also means is you can win .	這也意味著你能贏得 。
the main problem is that it's wrong .	主要的問題是錯 。
for over 50 years she ran it .	超過五十年她就這樣做 。
" how does it feel to be free ? "	「 什麼感覺是自由的 ? 」
also rode on one . i . . .	另外一個 , 我......
this group uses three , one each .	這個團隊用三、1 。
we now have yoga classes in fire stations .	我們現在有yoga在火站上 。
exactly what loaning means , i'm not quite sure .	意思是 , 我不太確定 。
estonia accused russia .	俄羅斯的俄羅斯 。
but now , it's a crime scene .	但現在 , 這是犯罪的場景 。
i can't wait for this residual capability .	我不能等待這個視覺能力 。
so for a few days , that's how my living room was .	所以 , 幾天 , 我的客廳是如何的 。
that's the first reason why things tend not to change .	這就是為什麼事情不會改變的原因 。
but what is most important here is , who do we finance ?	但最重要的是 , 我們要做什麼 ?
at the time , there was a lot of opposition .	當時 , 有許多反對 。
you might want to go with that , is all i'm saying .	你可能想去這裡 , 我是說的 。
if we offered them a job , would they really take it ?	如果我們給他們一份工作 , 他們真的會拿嗎 ?
so , i've known a lot of fish in my life .	所以 , 我已經知道很多魚 。
my background helped me to do this block .	我的背景幫忙了我 。
what would happen if we had total pay transparency ?	如果我們有資金會怎樣呢 ?
is it really specialized just for face recognition ?	對於臉辨識的認知是嗎 ?
this success is making other governments take note .	這個成功是讓其他政府注意到 。
but you see , we haven't gone very far .	但你可以看到 , 我們並沒有很遠 。
so that's about 50 , 000 people affected .	大約有五萬人受影響 。
i couldn't believe i was on the other side of the world .	我不能相信我在世界各地的另一邊 。
why don't we know some of these things a little bit better ?	為什麼我們不懂這些東西更好呢 ?
so it radically improved my decisionmaking .	所以它徹底改善我的決策 。
it can also represent the inner workings of someone's mind .	它也代表了人們的心靈 。
but in fact , the reason is much more fundamental .	但事實上 , 原因是更基本的 。
and , you know , it happens for several reasons .	嗯 , 它會發生很多原因 。
and that's why that video feels a bit strange .	這就是為什麼這種影片感覺有點奇怪 。
you get this weird tunnel vision .	你會得到這種奇怪的隧道 。
or , maybe it's called being a workaholic .	或者 , 或許它叫做 「 作為工作者 」 。
why not create opportunities in opportunity zones ?	為什麼沒有創造機會的機會 ?
and i refuse to vilify the individuals .	我拒絕給大家看 。
now i didn't say never facing stress .	我從來沒有面對壓力 。
so i want you to see the mathematics in this .	我希望你們能看到數學
so here we are in the kitchen , working on this .	在廚房裡 , 我們在廚房工作 。
and so that's what we've done with this ship .	這就是我們在船上做的事 。
i've stuttered for as long as i can remember .	我一直在我記得的 。
and i see my life as a series of experiments .	我看到我的人生是一系列的實驗
he was a cousin of charles darwin .	他是查爾斯·達爾文 。
it's kind of an interesting feedback loop .	這是一個有趣的回饋迴路 。
she had a couple of juvenile misdemeanors .	她有幾位青少年的誤導 。
first , we don't know how to deal with rumors .	首先 , 我們不知道如何處理電子 。
the plane taxied up to where i was standing .	飛機上我站在那裡 。
i didn't have the rest of my life to do this project .	我沒有其他的生命來做這個計畫 。
but the striatum is also a source of hope .	但石油是希望的 。
and if you have your vision , vision is interesting .	如果你有視覺 , 視覺很有趣 。
here’s one clear example i could get of this on the ground .	這裡有一個很明顯的例子我可以在地面上
and finally , well , isn't this just intuition ?	最後 , 嗯 , 不是嗎 ?
and then we noticed that he was also in the diary .	然後我們注意到他在世上 。
actually , i need to take this off because i have a thing oh .	事實上 , 我需要把這一點因為我有一件事 。
there was cell phone service way out in the middle of nowhere .	那裡有手機服務 , 遠遠超越了 。
" i come as one , but i stand as 10 , 000 . "	「 我有一萬人 , 但我站在一萬歲 。 」
ok , we have three of three nfl players here .	好 , 我們有三個nf球員 。
i don't want my marines handing out aid .	我不希望我的海洋手握手 。
he says , " oh , it's simple . more . "	他說: 「 噢 , 很簡單 。 」
okay , i have no idea what we're going to play .	好 , 我不知道我們要做什麼 。
many patients like that favor radiation therapy .	許多病人喜歡輻射治療 。
that made an impression on me in the 1930s .	這讓我印象深刻在1930年代 。
elsayyid nosair is my father .	我的父親是我的父親 。
when we come together , we can accomplish great things .	當我們一起 , 我們可以完成偉大的事 。
polonius: " not i , my lord . "	波羅尼: 「 我不是我 。 」
touch me , feel ah , ah , you know !	對我來說 , 啊 ! 啊 !
the better question might be: " how am i showing up ? "	更好的問題可能是: 「 我在哪裡 ? 」
i'll go through the three basic configurations .	我會透過三個基本建構來說明 。
since then , they have spread across the continent .	從那時開始 , 他們在大陸上散佈到大陸 。
lastly , i had to connect this data in order to be read .	最後 , 我必須把這些資料放到資料上 。
so you're literally bringing the light indoors .	所以你真的把燈室放進去
and so concern is where all of this comes from .	所以 , 關心的是 , 所有這些都來自於 。
the tree was in part a catalyst for the project .	樹木是為了專案的部分 。
how about the setting in which animals need to use this call ?	動物們需要使用這種電話呢 ?
so 54 cents a mile , what is that ?	54英哩 , 是什麼 ?
